04254650-n	gla:lemma	stèisean	EOMW
04254650-n	gla:gloss	NO_GLOSS	EOMW
04255435-n	gla:lemma	buinne	EOMW
04255435-n	gla:gloss	NO_GLOSS	EOMW
04255435-n	gla:lemma	ìomhaigh	EOMW
04255435-n	gla:gloss	NO_GLOSS	EOMW
04257637-n	gla:lemma	einnsean-smùide	EOMW
04257637-n	gla:gloss	NO_GLOSS	EOMW
04257936-n	gla:lemma	bàta-smùide	EOMW
04257936-n	gla:gloss	NO_GLOSS	EOMW
04262091-n	gla:lemma	cuibhle-stiùiridh	EOMW
04262091-n	gla:gloss	NO_GLOSS	EOMW
04263380-n	gla:lemma	staidhre	EOMW
04263380-n	gla:gloss	NO_GLOSS	EOMW
04269686-n	gla:lemma	lùb	EOMW
04269686-n	gla:gloss	NO_GLOSS	EOMW
04272649-n	gla:lemma	osan	EOMW
04272649-n	gla:gloss	NO_GLOSS	EOMW
04272649-n	gla:lemma	stocainn	EOMW
04272649-n	gla:gloss	NO_GLOSS	EOMW
04281799-n	gla:lemma	iall	EOMW
04281799-n	gla:gloss	NO_GLOSS	EOMW
04283026-n	gla:lemma	sràbh	EOMW
04283026-n	gla:gloss	NO_GLOSS	EOMW
04283393-n	gla:lemma	sràid	EOMW
04283393-n	gla:gloss	NO_GLOSS	EOMW
04292951-n	gla:lemma	stiùideo	DS
04292951-n	gla:gloss	àite-obrach far am bi ealain ga teagasg no ga cleachdadh	DS
04293249-n	gla:lemma	stiùideo	DS
04293249-n	gla:gloss	àite-obrach na sheòmar no na thogalach far a bheil stuth telebhisein no radio ga dhèanamh is ga chlàradh	DS
04293733-n	gla:lemma	seòmar-rannsachaidh	EOMW
04293733-n	gla:gloss	NO_GLOSS	EOMW
04294708-n	gla:lemma	stob	EOMW
04294708-n	gla:gloss	NO_GLOSS	EOMW
04296459-n	gla:lemma	bàt'-aigeil	EOMW
04296459-n	gla:gloss	NO_GLOSS	EOMW
04296459-n	gla:lemma	bàta-tumaidh	EOMW
04296459-n	gla:gloss	NO_GLOSS	EOMW
04304286-n	gla:lemma	glainneachan-grèine	EOMW
04304286-n	gla:gloss	NO_GLOSS	EOMW
04304286-n	gla:lemma	speuclairean-grèine	EOMW
04304286-n	gla:gloss	NO_GLOSS	EOMW
04307837-n	gla:lemma	taic	EOMW
04307837-n	gla:gloss	NO_GLOSS	EOMW
04315728-n	gla:lemma	sguab	EOMW
04315728-n	gla:gloss	NO_GLOSS	EOMW
04318296-n	gla:lemma	geansaidh	EOMW
04318296-n	gla:gloss	NO_GLOSS	EOMW
04322100-n	gla:lemma	claidheamh	EOMW
04322100-n	gla:gloss	NO_GLOSS	EOMW
04322100-n	gla:lemma	slòighre	EOMW
04322100-n	gla:gloss	NO_GLOSS	EOMW
04322941-n	gla:lemma	sionagog	EOMW
04322941-n	gla:gloss	NO_GLOSS	EOMW
04325245-n	gla:lemma	siostam	EOMW
04325245-n	gla:gloss	NO_GLOSS	EOMW
04329242-n	gla:lemma	spàin-bhùird	EOMW
04329242-n	gla:gloss	NO_GLOSS	EOMW
04336799-n	gla:lemma	amar	EOMW
04336799-n	gla:gloss	NO_GLOSS	EOMW
04338815-n	gla:lemma	taigh-cartaidh	DS
04338815-n	gla:gloss	àite-obrach far a bheil craiceann is bian ga chartadh	DS
04343178-n	gla:lemma	cluigean	EOMW
04343178-n	gla:gloss	NO_GLOSS	EOMW
04343852-n	gla:lemma	taigh-seinnse	EOMW
04343852-n	gla:gloss	NO_GLOSS	EOMW
04346665-n	gla:lemma	spàin-teatha	EOMW
04346665-n	gla:gloss	NO_GLOSS	EOMW
04349065-n	gla:lemma	cian-fhuaim	EOMW
04349065-n	gla:gloss	NO_GLOSS	EOMW
04349065-n	gla:lemma	fòn	EOMW
04349065-n	gla:gloss	NO_GLOSS	EOMW
04349657-n	gla:lemma	bocsa-fòn	EOMW
04349657-n	gla:gloss	NO_GLOSS	EOMW
04350034-n	gla:lemma	loidhne	EOMW
04350034-n	gla:gloss	NO_GLOSS	EOMW
04351615-n	gla:lemma	glainne-amhairc	EOMW
04351615-n	gla:gloss	NO_GLOSS	EOMW
04353865-n	gla:lemma	cian-dhealbh	EOMW
04353865-n	gla:gloss	NO_GLOSS	EOMW
04353865-n	gla:lemma	telebhisean	EOMW
04353865-n	gla:gloss	NO_GLOSS	EOMW
04359185-n	gla:lemma	pùball	EOMW
04359185-n	gla:gloss	NO_GLOSS	EOMW
04361552-n	gla:lemma	ceann-uidhe	DS
04361552-n	gla:gloss	ceann rathad-iarainn no slighe bhusaichean	DS
04362999-n	gla:lemma	leabaidh-deuchainn	DS
04369567-n	gla:lemma	teas-mheidh	EOMW
04369567-n	gla:gloss	NO_GLOSS	EOMW
04371540-n	gla:lemma	meuran	EOMW
04371540-n	gla:gloss	NO_GLOSS	EOMW
04372113-n	gla:lemma	rud	EOMW
04372113-n	gla:gloss	NO_GLOSS	EOMW
04374274-n	gla:lemma	stìom	EOMW
04374274-n	gla:gloss	NO_GLOSS	EOMW
04376862-n	gla:lemma	rìgh-chathair	EOMW
04376862-n	gla:gloss	NO_GLOSS	EOMW
04379528-n	gla:lemma	tobhta	EOMW
04379528-n	gla:gloss	NO_GLOSS	EOMW
04381771-n	gla:lemma	suidheachan-sreathach	DS
04381771-n	gla:gloss	suidheachain air an suidheachadh ann an sreathan mar leud	DS
04382418-n	gla:lemma	stocainnean	EOMW
04382418-n	gla:gloss	NO_GLOSS	EOMW
04382666-n	gla:lemma	leacag	EOMW
04382666-n	gla:gloss	NO_GLOSS	EOMW
04386882-n	gla:lemma	sgragall	EOMW
04386882-n	gla:gloss	NO_GLOSS	EOMW
04387877-n	gla:lemma	taidhr	EOMW
04387877-n	gla:gloss	NO_GLOSS	EOMW
04389030-n	gla:lemma	gobhal-t	DS
04389030-n	gla:gloss	gobhal far a bheil dà rathad a' tighinn còmhla air chumadh T	DS
04389959-n	gla:lemma	tombaca	EOMW
04389959-n	gla:gloss	NO_GLOSS	EOMW
04397988-n	gla:lemma	teanga	EOMW
04397988-n	gla:gloss	NO_GLOSS	EOMW
04399806-n	gla:lemma	fiacail	EOMW
04399806-n	gla:gloss	NO_GLOSS	EOMW
04400868-n	gla:lemma	ceann	EOMW
04400868-n	gla:gloss	NO_GLOSS	EOMW
04400868-n	gla:lemma	mullach	EOMW
04400868-n	gla:gloss	NO_GLOSS	EOMW
04407080-n	gla:lemma	tùr	EOMW
04407080-n	gla:gloss	NO_GLOSS	EOMW
04410271-n	gla:lemma	slighe	EOMW
04410271-n	gla:gloss	NO_GLOSS	EOMW
04410440-n	gla:lemma	rèile	EOMW
04410440-n	gla:gloss	NO_GLOSS	EOMW
04410963-n	gla:lemma	lorg	DS
04410963-n	gla:gloss	slighe mar mheur ri prìomh-shlighe	DS
04410963-n	gla:example	lean mi air an luirg aice	DS
04412685-n	gla:lemma	cuairtean	DS
04412685-n	gla:gloss	gobhal far a bheil carbadan a' cruthadh ann an cearcall timcheall air ionad anns a' mheadhan	DS
04414757-n	gla:lemma	trèan	EOMW
04414757-n	gla:gloss	NO_GLOSS	EOMW
04421005-n	gla:lemma	ribe	EOMW
04421005-n	gla:gloss	NO_GLOSS	EOMW
04422655-n	gla:lemma	tràlair	EOMW
04422655-n	gla:gloss	NO_GLOSS	EOMW
04425428-n	gla:lemma	clais	EOMW
04425428-n	gla:gloss	NO_GLOSS	EOMW
04425428-n	gla:lemma	trainnse	EOMW
04425428-n	gla:gloss	NO_GLOSS	EOMW
04425694-n	gla:lemma	truinnsear	EOMW
04425694-n	gla:gloss	NO_GLOSS	EOMW
04426233-n	gla:lemma	sorchan	EOMW
04426233-n	gla:gloss	NO_GLOSS	EOMW
04426362-n	gla:lemma	sorchan	EOMW
04426362-n	gla:gloss	NO_GLOSS	EOMW
04439139-n	gla:lemma	crios-taice	EOMW
04439139-n	gla:gloss	NO_GLOSS	EOMW
04439935-n	gla:lemma	amar	EOMW
04439935-n	gla:gloss	NO_GLOSS	EOMW
04439935-n	gla:lemma	coire	EOMW
04439935-n	gla:gloss	NO_GLOSS	EOMW
04442379-n	gla:lemma	bàta slaodaidh	EOMW
04442379-n	gla:gloss	NO_GLOSS	EOMW
04444498-n	gla:lemma	tunail	EOMW
04444498-n	gla:gloss	NO_GLOSS	EOMW
04448998-n	gla:lemma	clò	EOMW
04448998-n	gla:gloss	NO_GLOSS	EOMW
04450982-n	gla:lemma	clò	EOMW
04450982-n	gla:gloss	NO_GLOSS	EOMW
04451431-n	gla:lemma	clò-sgrìobhadair	EOMW
04451431-n	gla:gloss	NO_GLOSS	EOMW
04453548-n	gla:lemma	sgàilean	EOMW
04453548-n	gla:gloss	NO_GLOSS	EOMW
04455179-n	gla:lemma	fo-rathad	EOMW
04455179-n	gla:gloss	NO_GLOSS	EOMW
04455179-n	gla:lemma	fo-shlighe	EOMW
04455179-n	gla:gloss	NO_GLOSS	EOMW
04455324-n	gla:lemma	fo-aodach	EOMW
04455324-n	gla:gloss	NO_GLOSS	EOMW
04455810-n	gla:lemma	culaidh	EOMW
04455810-n	gla:gloss	NO_GLOSS	EOMW
04455810-n	gla:lemma	èideadh	EOMW
04455810-n	gla:gloss	NO_GLOSS	EOMW
04457220-n	gla:lemma	oilthigh	EOMW
04457220-n	gla:gloss	NO_GLOSS	EOMW
04460045-n	gla:lemma	còmhdachadh	EOMW
04460045-n	gla:gloss	NO_GLOSS	EOMW
04464005-n	gla:lemma	sguabadair	EOMW
04464005-n	gla:gloss	NO_GLOSS	EOMW
04465026-n	gla:lemma	cìochag	EOMW
04465026-n	gla:gloss	NO_GLOSS	EOMW
04465026-n	gla:lemma	pìob-chòmhla	EOMW
04465026-n	gla:gloss	NO_GLOSS	EOMW
04465409-n	gla:lemma	cìochag	EOMW
04465409-n	gla:gloss	NO_GLOSS	EOMW
04465409-n	gla:lemma	pìob-chòmhla	EOMW
04465409-n	gla:gloss	NO_GLOSS	EOMW
04469238-n	gla:lemma	bogha	EOMW
04469238-n	gla:gloss	NO_GLOSS	EOMW
04470751-n	gla:lemma	meileabhaid	EOMW
04470751-n	gla:gloss	NO_GLOSS	EOMW
04477374-n	gla:lemma	peitean	EOMW
04477374-n	gla:gloss	NO_GLOSS	EOMW
04478005-n	gla:lemma	seòmar-culaidh	EOMW
04478005-n	gla:gloss	NO_GLOSS	EOMW
04481833-n	gla:lemma	ailt	EOMW
04481833-n	gla:gloss	NO_GLOSS	EOMW
04481833-n	gla:lemma	ailt-fhidheall	EOMW
04481833-n	gla:gloss	NO_GLOSS	EOMW
04482364-n	gla:lemma	fidheall	EOMW
04482364-n	gla:gloss	NO_GLOSS	EOMW
04491742-n	gla:lemma	bata	EOMW
04491742-n	gla:gloss	NO_GLOSS	EOMW
04492403-n	gla:lemma	gàrradh	EOMW
04492403-n	gla:gloss	NO_GLOSS	EOMW
04492403-n	gla:lemma	mùr	EOMW
04492403-n	gla:gloss	NO_GLOSS	EOMW
04493899-n	gla:lemma	màileid	EOMW
04493899-n	gla:gloss	NO_GLOSS	EOMW
04493899-n	gla:lemma	màileid-pòca	EOMW
04493899-n	gla:gloss	NO_GLOSS	EOMW
04497370-n	gla:lemma	frith-aghann	EOMW
04497370-n	gla:gloss	NO_GLOSS	EOMW
04501415-n	gla:lemma	uaireadair	EOMW
04501415-n	gla:gloss	NO_GLOSS	EOMW
04504090-n	gla:lemma	dealbh dath-uisge	EOMW
04504090-n	gla:gloss	NO_GLOSS	EOMW
04509284-n	gla:lemma	ionad-uisge	DS
04509284-n	gla:gloss	àite-obrach far a bheil uisge ga thasgadh is ga ghlanadh agus ga sgaoileadh do choimhearsnachd	DS
04510192-n	gla:lemma	slighe	EOMW
04510192-n	gla:gloss	NO_GLOSS	EOMW
04510869-n	gla:lemma	arm	EOMW
04510869-n	gla:gloss	NO_GLOSS	EOMW
04517180-n	gla:lemma	cairidh	EOMW
04517180-n	gla:gloss	NO_GLOSS	EOMW
04517180-n	gla:lemma	eileach	EOMW
04517180-n	gla:gloss	NO_GLOSS	EOMW
04517838-n	gla:lemma	fuaran	EOMW
04517838-n	gla:gloss	NO_GLOSS	EOMW
04520493-n	gla:lemma	roth	EOMW
04520493-n	gla:gloss	NO_GLOSS	EOMW
04532727-n	gla:lemma	muileann-gaoithe	EOMW
04532727-n	gla:gloss	NO_GLOSS	EOMW
04532882-n	gla:lemma	muileann-gaoithe	EOMW
04532882-n	gla:gloss	NO_GLOSS	EOMW
04532971-n	gla:lemma	uinneag	EOMW
04532971-n	gla:gloss	NO_GLOSS	EOMW
04535557-n	gla:lemma	oir uinneig	EOMW
04535557-n	gla:gloss	NO_GLOSS	EOMW
04536811-n	gla:lemma	crann-gaoithe	EOMW
04536811-n	gla:gloss	NO_GLOSS	EOMW
04538035-n	gla:lemma	sgiath	EOMW
04538035-n	gla:gloss	NO_GLOSS	EOMW
04539765-n	gla:lemma	uèir	EOMW
04539765-n	gla:gloss	NO_GLOSS	EOMW
04543189-n	gla:lemma	spàin-fhiodha	EOMW
04543189-n	gla:gloss	NO_GLOSS	EOMW
04544529-n	gla:lemma	clòimh	EOMW
04544529-n	gla:gloss	NO_GLOSS	EOMW
04544529-n	gla:lemma	olann	EOMW
04544529-n	gla:gloss	NO_GLOSS	EOMW
04544654-n	gla:lemma	obair	EOMW
04544654-n	gla:gloss	NO_GLOSS	EOMW
04544654-n	gla:lemma	saothair	EOMW
04544654-n	gla:gloss	NO_GLOSS	EOMW
04547119-n	gla:lemma	àite-obrach	DS
04547119-n	gla:gloss	àite far an dèanar obair	DS
04547119-n	gla:example	tha an t-àite-obrach agam anns an taigh agam	DS
04547119-n	gla:lemma	ionad-obrach	DS
04547119-n	gla:gloss	àite far an dèanar obair	DS
04547119-n	gla:example	tha an t-àite-obrach agam anns an taigh agam	DS
04547119-n	gla:lemma	obair	EOMW
04547119-n	gla:gloss	far an dèanar obair	DS
04547119-n	gla:example	tha an t-àite-obrach agam anns an taigh agam	DS
04548156-n	gla:lemma	bùth-obrach	EOMW
04548156-n	gla:gloss	NO_GLOSS	EOMW
04552484-n	gla:lemma	bann-dùirn	EOMW
04552484-n	gla:gloss	NO_GLOSS	EOMW
04555099-n	gla:lemma	gheat	EOMW
04555099-n	gla:gloss	NO_GLOSS	EOMW
04555099-n	gla:lemma	sgoth-long	EOMW
04555099-n	gla:gloss	NO_GLOSS	EOMW
04556426-n	gla:lemma	làmh-slaite	DS
04556426-n	gla:gloss	ceann seach ceann air an t-slat air sotheach ceithir croinn	DS
04562609-n	gla:lemma	pearsantachd	EOMW
04562609-n	gla:gloss	NO_GLOSS	EOMW
04563117-n	gla:lemma	dearbh-aithne	EOMW
04563117-n	gla:gloss	NO_GLOSS	EOMW
04565263-n	gla:lemma	nàdar	EOMW
04565263-n	gla:gloss	NO_GLOSS	EOMW
04566554-n	gla:lemma	saoghaltachd	DS
04566554-n	gla:gloss	cùram le gnothaichean an t-saoghail seach feumalachdan spioradail	DS
04577314-n	gla:lemma	beatha	EOMW
04577314-n	gla:gloss	NO_GLOSS	EOMW
04577314-n	gla:lemma	saoghal	EOMW
04577314-n	gla:gloss	NO_GLOSS	EOMW
04619603-n	gla:lemma	coltas	EOMW
04619603-n	gla:gloss	NO_GLOSS	EOMW
04622437-n	gla:lemma	cruth	EOMW
04622437-n	gla:gloss	NO_GLOSS	EOMW
04622437-n	gla:lemma	cumadh	EOMW
04622437-n	gla:gloss	NO_GLOSS	EOMW
04623831-n	gla:lemma	leisgeul	EOMW
04623831-n	gla:gloss	NO_GLOSS	EOMW
04624472-n	gla:lemma	aogas	EOMW
04624472-n	gla:gloss	NO_GLOSS	EOMW
04626151-n	gla:lemma	crois	EOMW
04626151-n	gla:gloss	NO_GLOSS	EOMW
04627828-n	gla:lemma	srian	EOMW
04627828-n	gla:gloss	NO_GLOSS	EOMW
04627828-n	gla:lemma	stìom	EOMW
04627828-n	gla:gloss	NO_GLOSS	EOMW
04642820-n	gla:lemma	baroc	EOMW
04642820-n	gla:gloss	NO_GLOSS	EOMW
04653772-n	gla:lemma	cruadal	EOMW
04653772-n	gla:gloss	NO_GLOSS	EOMW
04653772-n	gla:lemma	cruas	EOMW
04653772-n	gla:gloss	NO_GLOSS	EOMW
04653772-n	gla:lemma	docaireachd	EOMW
04653772-n	gla:gloss	NO_GLOSS	EOMW
04653772-n	gla:lemma	duilgheadas	EOMW
04653772-n	gla:gloss	NO_GLOSS	EOMW
04653772-n	gla:lemma	èiginn	EOMW
04653772-n	gla:gloss	NO_GLOSS	EOMW
04653772-n	gla:lemma	spàirn	EOMW
04653772-n	gla:gloss	NO_GLOSS	EOMW
04653772-n	gla:lemma	staing	EOMW
04653772-n	gla:gloss	NO_GLOSS	EOMW
04653772-n	gla:lemma	teanntachd	EOMW
04653772-n	gla:gloss	NO_GLOSS	EOMW
04657675-n	gla:lemma	rèite	EOMW
04657675-n	gla:gloss	NO_GLOSS	EOMW
04657675-n	gla:lemma	rèiteachadh	EOMW
04657675-n	gla:gloss	NO_GLOSS	EOMW
04671339-n	gla:lemma	gnè	EOMW
04671339-n	gla:gloss	NO_GLOSS	EOMW
04671339-n	gla:lemma	nàdar	EOMW
04671339-n	gla:gloss	NO_GLOSS	EOMW
04677286-n	gla:lemma	raon	EOMW
04677286-n	gla:gloss	NO_GLOSS	EOMW
04682793-n	gla:lemma	dligheachas	EOMW
04682793-n	gla:gloss	NO_GLOSS	EOMW
04682793-n	gla:lemma	iomlanachd	EOMW
04682793-n	gla:gloss	NO_GLOSS	EOMW
04687419-n	gla:lemma	ionannachd	EOMW
04687419-n	gla:gloss	NO_GLOSS	EOMW
04688000-n	gla:lemma	coltas	EOMW
04688000-n	gla:gloss	NO_GLOSS	EOMW
04691587-n	gla:lemma	coltas	EOMW
04691587-n	gla:gloss	NO_GLOSS	EOMW
04692996-n	gla:lemma	caochladh	EOMW
04692996-n	gla:gloss	NO_GLOSS	EOMW
04692996-n	gla:lemma	diofar	EOMW
04692996-n	gla:gloss	NO_GLOSS	EOMW
04695989-n	gla:lemma	mì-chòrdadh	EOMW
04695989-n	gla:gloss	NO_GLOSS	EOMW
04727328-n	gla:lemma	creideas	EOMW
04727328-n	gla:gloss	NO_GLOSS	EOMW
04746087-n	gla:lemma	còmhdhail	EOMW
04746087-n	gla:gloss	NO_GLOSS	EOMW
04761871-n	gla:lemma	gràisgealachd	EOMW
04761871-n	gla:gloss	NO_GLOSS	EOMW
04762397-n	gla:lemma	gràisgealachd	EOMW
04762397-n	gla:gloss	NO_GLOSS	EOMW
04766819-n	gla:lemma	do-thuigsinneachd	EOMW
04766819-n	gla:gloss	NO_GLOSS	EOMW
04771352-n	gla:lemma	cràbhadh	EOMW
04771352-n	gla:gloss	NO_GLOSS	EOMW
04771598-n	gla:lemma	cràbhadh	EOMW
04771598-n	gla:gloss	NO_GLOSS	EOMW
04774185-n	gla:lemma	truacantas	EOMW
04774185-n	gla:gloss	NO_GLOSS	EOMW
04790105-n	gla:lemma	mì-chneastachd	EOMW
04790105-n	gla:gloss	NO_GLOSS	EOMW
04790105-n	gla:lemma	neo-thruacantachd	EOMW
04790105-n	gla:gloss	NO_GLOSS	EOMW
04791400-n	gla:lemma	moraltachd	EOMW
04791400-n	gla:gloss	NO_GLOSS	EOMW
04794790-n	gla:lemma	còir	EOMW
04794790-n	gla:gloss	NO_GLOSS	EOMW
04801792-n	gla:lemma	tapachd	EOMW
04801792-n	gla:gloss	NO_GLOSS	EOMW
04802447-n	gla:lemma	tapachd	EOMW
04802447-n	gla:gloss	NO_GLOSS	EOMW
04802931-n	gla:lemma	misneachd òil	EOMW
04802931-n	gla:gloss	NO_GLOSS	EOMW
04804792-n	gla:lemma	cladhaireachd	EOMW
04804792-n	gla:gloss	NO_GLOSS	EOMW
04816050-n	gla:lemma	onair	EOMW
04816050-n	gla:gloss	NO_GLOSS	EOMW
04821158-n	gla:lemma	mì-dhìrichead	EOMW
04821158-n	gla:gloss	NO_GLOSS	EOMW
04821158-n	gla:lemma	mì-ionracas	EOMW
04821158-n	gla:gloss	NO_GLOSS	EOMW
04821769-n	gla:lemma	dìlseachd	EOMW
04821769-n	gla:gloss	NO_GLOSS	EOMW
04822296-n	gla:lemma	dìlseachd	EOMW
04822296-n	gla:gloss	NO_GLOSS	EOMW
04823617-n	gla:lemma	adhaltranas	EOMW
04823617-n	gla:gloss	NO_GLOSS	EOMW
04827378-n	gla:lemma	seachnadh	EOMW
04827378-n	gla:gloss	NO_GLOSS	EOMW
04830857-n	gla:lemma	craos	EOMW
04830857-n	gla:gloss	NO_GLOSS	EOMW
04831402-n	gla:lemma	uaill	EOMW
04831402-n	gla:gloss	NO_GLOSS	EOMW
04831727-n	gla:lemma	fèin-urram	EOMW
04831727-n	gla:gloss	NO_GLOSS	EOMW
04834905-n	gla:lemma	gliocas	EOMW
04834905-n	gla:gloss	NO_GLOSS	EOMW
04839618-n	gla:lemma	ana-caitheamh	EOMW
04839618-n	gla:gloss	NO_GLOSS	EOMW
04842573-n	gla:lemma	giùlan	EOMW
04842573-n	gla:gloss	NO_GLOSS	EOMW
04848570-n	gla:lemma	suaimhneas	EOMW
04848570-n	gla:gloss	NO_GLOSS	EOMW
04849091-n	gla:lemma	fèath	EOMW
04849091-n	gla:gloss	NO_GLOSS	EOMW
04857488-n	gla:lemma	modh	EOMW
04857488-n	gla:gloss	NO_GLOSS	EOMW
04857968-n	gla:lemma	suairceas	EOMW
04857968-n	gla:gloss	NO_GLOSS	EOMW
04858889-n	gla:lemma	modh	EOMW
04858889-n	gla:gloss	NO_GLOSS	EOMW
04860622-n	gla:lemma	sgimilearachd	EOMW
04860622-n	gla:gloss	NO_GLOSS	EOMW
04867353-n	gla:lemma	sinnsearachd	EOMW
04867353-n	gla:gloss	NO_GLOSS	EOMW
04873611-n	gla:lemma	cor	EOMW
04873611-n	gla:gloss	NO_GLOSS	EOMW
04873611-n	gla:lemma	dòigh	EOMW
04873611-n	gla:gloss	NO_GLOSS	EOMW
04873611-n	gla:lemma	giùlan	EOMW
04873611-n	gla:gloss	NO_GLOSS	EOMW
04873611-n	gla:lemma	modh	EOMW
04873611-n	gla:gloss	NO_GLOSS	EOMW
04873611-n	gla:lemma	stoidhle	EOMW
04873611-n	gla:gloss	NO_GLOSS	EOMW
04875322-n	gla:lemma	dòigh-beatha	EOMW
04875322-n	gla:gloss	NO_GLOSS	EOMW
04878231-n	gla:lemma	dèanamh	EOMW
04878231-n	gla:gloss	NO_GLOSS	EOMW
04891108-n	gla:lemma	dèanamh	EOMW
04891108-n	gla:gloss	NO_GLOSS	EOMW
04903400-n	gla:lemma	dubh	EOMW
04903400-n	gla:gloss	NO_GLOSS	EOMW
04903870-n	gla:lemma	bàn	EOMW
04903870-n	gla:gloss	NO_GLOSS	EOMW
04903870-n	gla:lemma	fionn	EOMW
04903870-n	gla:gloss	NO_GLOSS	EOMW
04903870-n	gla:lemma	geal	EOMW
04903870-n	gla:gloss	NO_GLOSS	EOMW
04904595-n	gla:lemma	cailc	EOMW
04904595-n	gla:gloss	NO_GLOSS	EOMW
04905871-n	gla:lemma	dearg	EOMW
04905871-n	gla:gloss	NO_GLOSS	EOMW
04905871-n	gla:lemma	ruadh	EOMW
04905871-n	gla:gloss	NO_GLOSS	EOMW
04909742-n	gla:lemma	glas	EOMW
04909742-n	gla:gloss	NO_GLOSS	EOMW
04909742-n	gla:lemma	gorm	EOMW
04909742-n	gla:gloss	NO_GLOSS	EOMW
04909742-n	gla:lemma	uaine	EOMW
04909742-n	gla:gloss	NO_GLOSS	EOMW
04911346-n	gla:lemma	gorm	EOMW
04911346-n	gla:gloss	NO_GLOSS	EOMW
04912428-n	gla:lemma	purpar	EOMW
04912428-n	gla:gloss	NO_GLOSS	EOMW
04912803-n	gla:lemma	liath-phurpur	EOMW
04912803-n	gla:gloss	NO_GLOSS	EOMW
04914097-n	gla:lemma	donn	EOMW
04914097-n	gla:gloss	NO_GLOSS	EOMW
04914097-n	gla:lemma	ruadh	EOMW
04914097-n	gla:gloss	NO_GLOSS	EOMW
04922748-n	gla:lemma	fuaim	EOMW
04922748-n	gla:gloss	NO_GLOSS	EOMW
04923796-n	gla:lemma	sàmhchair	EOMW
04923796-n	gla:gloss	NO_GLOSS	EOMW
04923796-n	gla:lemma	tosd	EOMW
04923796-n	gla:gloss	NO_GLOSS	EOMW
04924445-n	gla:lemma	tost	EOMW
04924445-n	gla:gloss	NO_GLOSS	EOMW
04940044-n	gla:lemma	dèanamh	EOMW
04940044-n	gla:gloss	NO_GLOSS	EOMW
04940915-n	gla:lemma	sult	EOMW
04940915-n	gla:gloss	NO_GLOSS	EOMW
04944464-n	gla:lemma	coiseachd	EOMW
04944464-n	gla:gloss	NO_GLOSS	EOMW
04948193-n	gla:lemma	gnè	EOMW
04948193-n	gla:gloss	NO_GLOSS	EOMW
04951896-n	gla:lemma	faileas	EOMW
04951896-n	gla:gloss	NO_GLOSS	EOMW
04951896-n	gla:lemma	sgàile	EOMW
04951896-n	gla:gloss	NO_GLOSS	EOMW
04952052-n	gla:lemma	ath-sgal	EOMW
04952052-n	gla:gloss	NO_GLOSS	EOMW
04952052-n	gla:lemma	mac-talla	EOMW
04952052-n	gla:gloss	NO_GLOSS	EOMW
04956190-n	gla:lemma	fuachd	EOMW
04956190-n	gla:gloss	NO_GLOSS	EOMW
04967979-n	gla:lemma	cudrom	EOMW
04967979-n	gla:gloss	NO_GLOSS	EOMW
04976345-n	gla:lemma	brìgh	EOMW
04976345-n	gla:gloss	NO_GLOSS	EOMW
04978805-n	gla:lemma	ainneart	EOMW
04978805-n	gla:gloss	NO_GLOSS	EOMW
05001143-n	gla:lemma	cabhag	EOMW
05001143-n	gla:gloss	NO_GLOSS	EOMW
05001143-n	gla:lemma	deann	EOMW
05001143-n	gla:gloss	NO_GLOSS	EOMW
05001737-n	gla:lemma	luathachadh	DS
05001737-n	gla:gloss	a' fàs nas luaithe	DS
05002103-n	gla:lemma	cabhagachadh	DS
05002103-n	gla:gloss	luathachadh obann air rudeigin	DS
05002299-n	gla:lemma	slaodachadh	DS
05002299-n	gla:gloss	a' fàs nas slaodiche	DS
05002299-n	gla:example	tha e an àm a bhith ga shlaodadh	DS
05009052-n	gla:lemma	claonadh	DS
05009052-n	gla:gloss	feartan loidhne no uachdair a' falbh bhon dìreach	DS
05009433-n	gla:lemma	àrdachadh	EOMW
05009433-n	gla:gloss	caisead	DS
05009433-n	gla:lemma	fànadh	DS
05009433-n	gla:gloss	caisead	DS
05009688-n	gla:lemma	caisead	DS
05009688-n	gla:gloss	ìre fànaidh air rathad no uachdar eile	DS
05009890-n	gla:lemma	àrdachadh	DS
05009890-n	gla:gloss	feart bruthaich a' dìreadh	DS
05010057-n	gla:lemma	ìsleachadh	DS
05010057-n	gla:gloss	feart bruthaich a' teàrnadh	DS
05010171-n	gla:lemma	claonadh	DS
05010171-n	gla:gloss	fiaradh bhon fhàire	DS
05010401-n	gla:lemma	corraichead	DS
05010401-n	gla:gloss	caisead	DS
05010648-n	gla:lemma	sèimhe	DS
05010648-n	gla:gloss	feart bruthaich a tha gu math sèimh	DS
05015585-n	gla:lemma	suidheachadh	DS
05015585-n	gla:gloss	far a bheil no mar a tha rudeigin air a shuidheachadh	DS
05016413-n	gla:lemma	suidheachadh	DS
05016413-n	gla:gloss	feartan mar a thèid rudeigin a chur an àite	DS
05016880-n	gla:lemma	colbhachadh	DS
05016880-n	gla:gloss	suidheachadh cholbh ann an structar	DS
05017048-n	gla:lemma	sealladh	DS
05017048-n	gla:gloss	feartan far an tèid sealltainn air rudeigin	DS
05017195-n	gla:lemma	oisinn-chamara	DS
05017195-n	gla:gloss	an sealladh bhon chamara	DS
05017283-n	gla:lemma	co-shuidheachadh	DS
05017283-n	gla:gloss	mar a tha mìrean gan	DS
